Nama Produk;Nama Customer;Review;Rating;Merchant;Link;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Indra;gak ada kartu garansi;4;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Chairul;Ada garansi resmi. Ringan dipakai .;4;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";S***i;Barangnya original ??.;4;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Ery;semoga awet, kirim cepat. Kelengkapan sesuai.;4;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";susila;"untuk pengiriman cepat tetapi kartu garansi tidak ada tp dikirim ulang untuk jam terlalu kecil tdk sesuai untuk laki"" dan materialnya terlalu biasa dan kurang sensitif dgn gerakan";3;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Eko;nga dapet antigores nya...;3;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";D***g;Harganya ternyata kemahalan. Produk yang sama, plus gift dan asesoris bisa 550an sd 700 di toko lain, padahal toko ini bilang sudah diskon dari 1.199.000 ??????;3;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Arif;saya tidak mendapatkan buku garansi.;3;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Luthfi;biasa aja;3;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Hanna;pengirimannya agak lama, barangnya bagus, tapi sampai sekarang susah utk di connect ke handphone :(;3;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;agus;barang datang tanpa cacat kemasan bagus langsung saya tes pakai saya charger berjalan semua overall sesuai harapan..semoga awet;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Andifaoktap;setelah saya pakai selama satu hari tidak ada kendala yang begitu terasa sih, tapi ada beberapa watchfaces yang terlihat burik/kurang jelas saat dipakai, fitur shake nya kadang kurang optimal, untuk charging nya aman tapi agak ribet karena pakai magnet dan waktu charge nya yg lama. dan seller nya ngirim barang terlalu lama, saya checkout barang jam 5.30 tapi barang baru dikirim pukul 14.30 yang akhirnya butuh waktu 3 hari untuk barang nya sampai (gua kagak pakai gratis ongkir sengaja biar cepat kirim nya) dan berujung barang nya kagak bisa gua pakai buat acara, dah segitu aja sih;3;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Gofur;sesuai dgn spec, semoga awet;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;B***y;barang bagus kualitas sesuai harga;4;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;ADINATA;banyak fiturenya, seperti jam mahal, mudah2an awet;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;y***n;barang sudah sampai, sudah d gunakan Alhamdulillah aman,,semoga awet. kualitas baik, tampilan bagus;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;yusup;good quality. recommended smartwarch dibawah 500 rb.;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Tm;Barangnya bagus semoga tahan, bangga buatan Indonesia..;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Widi;barang sudah diterima kemasan rapi dan jam bagus. semoga awet. fast respon;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Rizky;mantap barangnya;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;h***t;barang nya mendarat dengan aman, untuk saat ini masih proses pengecasan, respon dr seller jg cepat, terimakasih??;4;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Tanz;mantaf barangnya.. biar bintang berbicara.. makasih;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Canigia;barang masih tersegel pada saat diterima,barang berfungsi dengan baik.;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Andree;mantap fiturnya banyak, lebih bagus lagi kalau bisa terima WA call ??;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;M***h;penjualnya ramah, barangnya berfungsi dengan baik dan packingannya aman, serta ada garansi resmi semoga awet sajaa;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Asep;terima kasih;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;adam;Belum d coba, tapi harusnya oke ya;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;B***e;bagus banget;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;wahyu;barang aman, semoga awet;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Yedi;bagus buayt sehari2 ......................;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;A***p;ini Jam yg ke-3 saya Beli, Tws/audio nya sdh 2, Pokoke Eggel sdh menjadi andalanku sbg yg Terbaik?? trimakasih TokPed & kurir, Pengirimannya GeRCep banget, Recommended, Mantapp????;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Handi;mantap, barang Ok, seller sangat membantu;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;s***o;Barang Bagus Sesuai Iklan, Pengiriman Cepat, Packing Bagus & Aman. Good Seller ??;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;F***i;Produk berfungsi dengan baik, top;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;R***o;material produk berkualitas baik, kemasan rapi sesuai request.. aman sekali.... Namun kenapa dalam produk /kemasan tidak mencantumkan Made In Bandung??;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Fanoreza;Okee;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Bayu;barang sesuai yg dipesan. kondisi oke;4;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;A***d;Sesuai Diskripsi;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Mujianto;Cakep ? Terima kasih Semoga tambah sukses;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Eko;order kedua utk produk eggel. Sdh yakindg kualitasnya.;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;M***M;barang diterima masih segel .di tes semua berfungsi dgn baik;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Nanda;untuk harga segini cukup memuaskan yaa performanya. batrenya jg tahan lama, sekitar 4-5 hari. mantap pokoknya;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;M***M;barang masih di segel .dan sudah sesui.semua berfungsi dgn baik;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;nazer;Jamnya ok banget, dgn harga ekonomis sdh bisa nelpon & terima telp lewat speaker smartwatchnya, suara jernih, fungsi goyang smartwatch utk memfoto di hp yg ga ada dismartwatch 2 jt an saya lainnya.... fungsi fitur melimpah, face watch dll;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Arik;barang original, penjual responnya cepat dan ramah, semoga awet. toko recommended ??;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Nanang;barang original, penjual responnya cepat dan ramah, semoga awet. toko recommended ??;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Erwan;barang bgs,blm dicoba buat kado,semoga berfungsi dgn baik;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Isa;Beli u/ hadiah~ karena ku percaya produk nya ???? ok Sudah pernah beli produk lain yg ok jg ????;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Eggel Valor Neo Bluetooth Call Smartwatch;Asep;mantap barang josss... ini pembelian yg ke 2 kali nya;5;EGGEL Official Store;https://www.tokopedia.com/eggelindonesia/eggel-valor-neo-bluetooth-call-smartwatch-smart-watch-band?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );f***y;- Barang sesuai - Kualitas bagus - Pas di tangan - Cocok all outfit - Tampilan premium - Pengiriman cepat - Respon penjual baik - Ramah juga - Garansi lumayan - Semoga awet;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );R***t;Keren, free strap lagi thx u.;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Haikal;kelass;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Ferdo;ok;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Bagas;Pengiriman sangatt cepat??????;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Sandy;Nih mau cerita panjang lebar dan ini paling jujur yak. Yang bikin aku suka dari toko ini selain produk nya yaitu pelayanannya SANGAT BAIK. Jujur ga overated, tapi emg sgitu baiknya. Sampe kaget di resp kek gitu wkwk. Kemaren jam ini ada minus dikit, langsung di resp baik dan tanggung jawab bener. Jam tangan ini juga bagussss bgtttt, pas di tangan. Simple, elegan, murahhh ?????? Toko ini rekomen bgt asliii, jangan takutt belanja disiniiiiii beneran ?????? Intinya, sumpah gak nyesell beli disini;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Rijal;pake jam tangan ini dijamin ganteng maksimal;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );I***n;bagus barangnya. tp prosesnya lama. sorry ya diedit. belum genap sebulan udah berembun, padahal gapernah dibawa kena air. mungkin karna kena cuaca ekstrem. sayangnya seller gaada respon untuk membantu ngatasin ini, akhirnya ya googleing sendiri. thanks;3;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Naufal;perfectly fit with the black outfit. love it! ??;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Nafal;Mantep bgt jamnya!;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Ronny;bagud;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Dandi;ga sadar di strap pake jahitan, kirain polos, jadi berkurang minimalisnya.;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Andi;Barang sesuai, kualitas bagus, pengiriman cepat , respon penjual baik , ramah juga;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );A***n;walaupun cuma hiasan kirain ada jarum jamnya. taunya cuma gambar. wkwkw. diluar itu bagus semua.;4;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Pria Apollo Series ( Full Black );Ferdian;mantap bgtt, barangnya baguss keliatan mewah. bonusnya jg mantapp dikasih strap bonus. makasih banyak minnn. pelayanannya jg oke bgt, recommend lahh;5;mcewatches;https://www.tokopedia.com/mcewatches/jam-tangan-pria-apollo-series-full-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Alexandre Christie AC 6141 MCBTBBA;h***S;Ekspedisinya lama buangettt. Untung masih sempet sampe sblm ketemu orgnya buat kado. Saran ganti ekspedisi deh biar saya niat buat reorder. Seller mantap. Packagingnya jg mantap sekali. Sampai dgn selamat.;5;Carolina Watch;https://www.tokopedia.com/carolinawatch/jam-tangan-alexandre-christie-ac-6141-mcbtbba-pria?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D15216338;
Alexandre Christie AC 6141 MCBTBBA;M***M;Sesuai pesanan;5;Carolina Watch;https://www.tokopedia.com/carolinawatch/jam-tangan-alexandre-christie-ac-6141-mcbtbba-pria?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D15216339;
Alexandre Christie AC 6141 MCBTBBA;Darmawansyah;Kereeeen Pengiriman cepat;5;Carolina Watch;https://www.tokopedia.com/carolinawatch/jam-tangan-alexandre-christie-ac-6141-mcbtbba-pria?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D15216340;
Alexandre Christie AC 6141 MCBTBBA;Mohammad;Pengiriman rapi dan barang original;5;Carolina Watch;https://www.tokopedia.com/carolinawatch/jam-tangan-alexandre-christie-ac-6141-mcbtbba-pria?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D15216341;
Alexandre Christie AC 6141 MCBTBBA;Tendi;alhamdulillah barangnya ori, kemasan rapi, tidak ada yg cacat atau rusak. oke lah pokoknya;5;Carolina Watch;https://www.tokopedia.com/carolinawatch/jam-tangan-alexandre-christie-ac-6141-mcbtbba-pria?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D15216342;
Alexandre Christie AC 6141 MCBTBBA;Purwaningsih;bagus sesuai dengan pesanan;5;Carolina Watch;https://www.tokopedia.com/carolinawatch/jam-tangan-alexandre-christie-ac-6141-mcbtbba-pria?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D15216343;
Alexandre Christie AC 6141 MCBTBBA;T***h;mantab;5;Carolina Watch;https://www.tokopedia.com/carolinawatch/jam-tangan-alexandre-christie-ac-6141-mcbtbba-pria?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D15216344;
Alexandre Christie AC 6141 MCBTBBA;Dwi;fast;5;Carolina Watch;https://www.tokopedia.com/carolinawatch/jam-tangan-alexandre-christie-ac-6141-mcbtbba-pria?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D15216345;
Alexandre Christie AC 6141 MCBTBBA;M***i;ok;5;Carolina Watch;https://www.tokopedia.com/carolinawatch/jam-tangan-alexandre-christie-ac-6141-mcbtbba-pria?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D15216346;
Forester JTF 2007 Digital Sport Watch Waterproof;Valdo;tombol atur jam bawah kanan rusak, tidak bisa setel waktu;3;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Fernandez;mantaps, sesuai dengan ekspetasi terima kasih bonus baterai tambahan dan straps nya semoga awet,;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;yogea;keren, barang sesuai packing bagus, semoga sukses selalu ??;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Andri;murah tp oke;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Wahyu;bagus;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Leo;ok penjual dan piriman mantap lah jam nya jg ok.kwalitas barang pokoknya mantap sama seperti di video... alhamdulillahistri juga suka kotaknya buat anu katnaya;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Yakin;Aman;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Lala;Barangnya bagus.., sesuai gambar..oke pokoknya.., saya puas;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;T***i;mantap,;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Anggia;Overall oke..;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Andar;build quality bagus. kuat. tipis dan ringan. tampilan elegan tidak mencolok. kalem.;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Helmi;Kereeeennnnnnnnnnnn;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;medina;barang sesuai gambar, tapi klo waterresistnya gtau blm dicoba..;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Iqbal;Barang sampai tujuan ??;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;N***a;packaging nya keren, jam nya juga, makasih;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
Forester JTF 2007 Digital Sport Watch Waterproof;Annisa;lumayan tapi agak tipis ya. ehm untuk harga segitu agak kurang sih.;5;Forester Adventure Store;https://www.tokopedia.com/foresterofficial/forester-jtf-2007-digital-sport-watch-waterproof?extParam=ivf%3Dfalse%26src%3Dsearch;
